0,-6.07e-06,0.000175,5.38e-05,2.66e-05,-2.54e-05,-2.54e-05,-9.63e-05,-7.91e-05,-0.000176,7.65e-05,-0.000122,-6.8e-05,-6.62e-05
0.01,-6.07e-06,6.3e-05,-9.44e-05,2.66e-05,-2.54e-05,1.14e-05,-5.89e-05,-3.45e-06,-0.000101,0.000116,-0.000122,5.48e-06,-0.000101
0.02,-6.07e-06,2.57e-05,-9.44e-05,-4.75e-05,-0.000123,-0.000136,-9.63e-05,0.00011,-6.4e-05,0.000193,-7.93e-06,4.22e-05,2.65e-06
0.03,-0.000161,-0.000161,-0.000168,-0.000159,-0.000156,-0.000209,-0.000171,7.22e-05,4.81e-05,0.000232,6.79e-05,7.9e-05,7.15e-05
0.04,-0.000239,-0.000198,-0.00028,-0.000196,-0.000254,-0.000246,-0.000283,0.00011,0.000123,0.000271,0.000106,4.22e-05,3.71e-05
0.05,-0.000161,-0.000198,-0.00028,-0.00027,-0.000319,-0.00032,-0.000395,3.44e-05,1.07e-05,0.000193,6.79e-05,4.22e-05,3.71e-05
0.06,-0.000122,-0.000161,-0.000168,-0.000196,-0.000188,-0.000246,-0.000246,-0.000155,-0.000139,0.000154,6.79e-05,-6.8e-05,-6.62e-05
0.07,-0.000122,2.57e-05,-0.000131,-4.75e-05,-0.000123,-0.000136,-2.16e-05,-0.000193,-0.000139,7.65e-05,-8.38e-05,-0.000215,-6.62e-05
0.08,-6.07e-06,0.0001,-0.000131,6.37e-05,-2.54e-05,8.5e-05,-2.16e-05,-0.000193,-0.000176,-1.4e-06,-0.000198,-0.000105,3.71e-05
0.09,-4.48e-05,6.3e-05,-5.73e-05,-1.05e-05,-2.54e-05,-2.54e-05,-2.16e-05,-4.13e-05,-6.4e-05,0.000154,-4.59e-05,5.48e-06,2.65e-06
0.1,-4.48e-05,2.57e-05,-0.000131,-0.000159,-0.000123,-2.54e-05,-9.63e-05,0.00011,0.00016,0.000232,6.79e-05,7.9e-05,7.15e-05
0.11,-0.000122,-0.000161,-0.000243,-0.00027,-0.000188,-9.9e-05,-0.000283,0.000186,0.000198,0.000349,0.000106,0.000152,3.71e-05
0.12,-0.000277,-0.000161,-0.000317,-0.000307,-0.000254,-0.000209,-0.000208,0.000186,0.000198,0.000349,0.000144,7.9e-05,3.71e-05
0.13,-0.000239,-0.000198,-0.00028,-0.00027,-0.000221,-0.000246,-0.000358,3.44e-05,8.55e-05,0.000349,0.000106,-6.8e-05,7.15e-05
0.14,-0.000122,-0.000123,-0.00028,-0.000233,-0.000221,-0.000136,-0.00032,-0.000268,-6.4e-05,0.000232,-8.38e-05,-6.8e-05,-6.62e-05
0.15,-6.07e-06,-4.88e-05,-0.000131,-8.46e-05,-0.000123,-0.000136,-0.000134,-0.000193,-0.000213,0.000116,-4.59e-05,-0.000178,-6.62e-05
0.16,3.27e-05,0.0001,-5.73e-05,-4.75e-05,-2.54e-05,-6.22e-05,-0.000134,-0.000155,-6.4e-05,0.000116,-8.38e-05,-0.000105,-6.62e-05
0.17,3.27e-05,-1.15e-05,-0.000205,-1.05e-05,-0.000123,-6.22e-05,-2.16e-05,3.44e-05,-6.4e-05,0.000154,-4.59e-05,-3.13e-05,2.65e-06
0.18,-8.36e-05,-8.61e-05,-0.000205,-0.000159,-0.000156,-0.000136,-9.63e-05,3.44e-05,8.55e-05,0.00031,2.99e-05,4.22e-05,3.71e-05
0.19,-0.0002,-0.000161,-0.000243,-0.000122,-0.000156,-0.000173,-0.000246,0.00011,0.000123,0.000349,0.000258,0.000152,7.15e-05
0.2,-0.000161,-0.000161,-0.000317,-0.000233,-0.000286,-0.000246,-0.000283,0.00011,8.55e-05,0.000388,0.000144,5.48e-06,2.65e-06
0.21,-0.0002,-0.000198,-0.000354,-0.000233,-0.000351,-0.000246,-0.00032,3.44e-05,-2.66e-05,0.00031,6.79e-05,-3.13e-05,7.15e-05
0.22,-0.000122,-0.000161,-0.000243,-0.000196,-0.000254,-0.000173,-0.000246,-0.000155,-6.4e-05,0.000193,6.79e-05,-0.000105,-3.18e-05
0.23,-4.48e-05,-0.000161,-0.000131,-8.46e-05,-0.000221,-0.000173,-0.000208,-0.000306,-0.000139,0.000193,-8.38e-05,-0.000141,-3.18e-05
0.24,3.27e-05,-4.88e-05,-5.73e-05,-4.75e-05,-5.8e-05,-2.54e-05,-5.89e-05,-0.000193,-6.4e-05,0.000232,-0.000122,-0.000105,-0.000135
0.25,0.00011,-1.15e-05,-5.73e-05,-1.05e-05,-0.000156,4.82e-05,-2.16e-05,-0.000117,-2.66e-05,0.000232,-7.93e-06,7.9e-05,-6.62e-05
0.26,0.00011,-0.000161,-0.000168,-0.000122,-0.000188,-9.9e-05,-0.000134,3.44e-05,0.00016,0.000349,0.000144,0.000116,3.71e-05
0.27,-0.000122,-0.000384,-0.000205,-0.000196,-0.000221,-0.000209,-0.000246,0.00011,0.000235,0.000388,0.000182,0.000152,2.65e-06
0.28,-0.0002,-0.000384,-0.000354,-0.000307,-0.000254,-0.000283,-0.000283,-4.13e-05,1.07e-05,0.000427,0.000182,0.000116,-3.18e-05
0.29,-0.000122,-0.000384,-0.000391,-0.000344,-0.000286,-0.000283,-0.000246,-0.000117,0.000123,0.00031,6.79e-05,4.22e-05,2.65e-06
0.3,-0.000122,-0.000161,-0.000317,-0.000196,-0.000188,-0.000173,-0.000283,-0.000268,-6.4e-05,0.000271,-7.93e-06,-0.000105,-0.000101
0.31,3.27e-05,-8.61e-05,-0.000168,-8.46e-05,-0.000123,-0.000136,-0.000134,-0.000344,-0.000176,0.000116,-8.38e-05,5.48e-06,-0.000135
0.32,-6.07e-06,-8.61e-05,-5.73e-05,2.66e-05,-0.000123,-2.54e-05,-5.89e-05,-0.000155,-0.000139,0.000154,-7.93e-06,7.9e-05,-0.000135
0.33,0.00011,-8.61e-05,-5.73e-05,-4.75e-05,-2.54e-05,-2.54e-05,-2.16e-05,-0.000117,-2.66e-05,0.000193,-7.93e-06,4.22e-05,-0.000101
0.34,-4.48e-05,-0.000123,-0.000205,-0.000122,-0.000123,-9.9e-05,-9.63e-05,0.000148,1.07e-05,0.000349,0.000182,0.000116,-6.62e-05
0.35,-0.0002,-0.000347,-0.000317,-0.00027,-0.000286,-0.000246,-0.000246,7.22e-05,0.00016,0.000427,0.000258,0.000189,-3.18e-05
0.36,-0.000122,-0.000347,-0.000317,-0.000344,-0.000254,-0.000209,-0.000283,7.22e-05,0.000123,0.000466,0.000258,0.000189,3.71e-05
0.37,-4.48e-05,-0.000347,-0.000243,-0.000196,-0.000254,-0.000209,-0.000283,-0.000117,4.81e-05,0.000349,0.000144,0.000152,-6.62e-05
0.38,3.27e-05,-0.000272,-0.00028,-0.000196,-0.000188,-0.000173,-0.000246,-0.000155,1.07e-05,0.000116,2.99e-05,-3.13e-05,-0.000135
0.39,7.14e-05,-0.000161,-0.000205,-4.75e-05,-2.54e-05,-2.54e-05,-9.63e-05,-0.00023,-0.000139,0.000193,-7.93e-06,5.48e-06,-0.000204
0.4,0.00011,-8.61e-05,-0.000131,-4.75e-05,-2.54e-05,-2.54e-05,-9.63e-05,-0.000155,-0.000139,0.000193,0.000106,-3.13e-05,-0.000204
0.41,3.27e-05,-0.000198,-0.000131,-1.05e-05,-9.06e-05,-6.22e-05,1.58e-05,-0.000117,1.07e-05,0.000271,6.79e-05,0.000189,-0.000101
0.42,-4.48e-05,-0.000235,-0.000131,-0.000196,-0.000188,-9.9e-05,-0.000134,0.00011,0.000123,0.000427,0.000258,0.000226,-0.000101
0.43,-0.000161,-0.000272,-0.000243,-0.00027,-0.000286,-0.000173,-0.000171,0.00011,0.000198,0.000388,0.00022,0.000226,2.65e-06
0.44,-0.000161,-0.000347,-0.000317,-0.00027,-0.000254,-0.000209,-0.000208,3.44e-05,4.81e-05,0.000427,0.00022,0.000152,2.65e-06
0.45,-0.000122,-0.000272,-0.00028,-0.00027,-0.000254,-0.000209,-0.00032,-0.000117,-2.66e-05,0.000232,2.99e-05,7.9e-05,-0.000135
0.46,-0.000122,-0.000235,-0.000243,-0.000196,-0.000156,-0.000136,-0.000171,-0.00023,-0.000101,0.000193,-7.93e-06,7.9e-05,-0.000169
