0,-0.000511,-0.000758,-0.000561,0.000737,-0.000348,-0.000565,-4.2e-06,0.00063,0.000649,0.00135,0.000505,-2.21e-05,1.97e-05
0.01,-0.000355,-0.000758,-0.000487,0.000848,-0.00025,-0.000454,3.32e-05,0.000478,0.000612,0.00131,0.000543,1.47e-05,5.41e-05
0.02,-0.000278,-0.000684,-0.000376,0.000996,-0.000184,-0.000381,0.000183,0.000516,0.000724,0.00127,0.000771,0.000125,-1.48e-05
0.03,-0.000122,-0.000646,-0.000264,0.000996,-0.000217,-0.000233,0.000295,0.00063,0.000799,0.00135,0.000924,0.000346,8.86e-05
0.04,-8.36e-05,-0.000796,-0.00019,0.00103,-0.000217,-0.000233,0.000295,0.000706,0.00102,0.00143,0.00115,0.000456,0.000227
0.05,-0.0002,-0.000982,-0.000264,0.000959,-0.000315,-0.000307,0.000108,0.000668,0.00121,0.00151,0.00123,0.000567,0.000261
0.06,-0.000278,-0.00106,-0.000376,0.000811,-0.000413,-0.000344,-4.2e-06,0.000781,0.00125,0.00155,0.00134,0.00064,0.00033
0.07,-0.000278,-0.00109,-0.000413,0.000811,-0.000446,-0.00027,-4.16e-05,0.000592,0.00132,0.00143,0.0013,0.000604,0.000468
0.08,-0.000161,-0.00109,-0.000339,0.000848,-0.000413,-0.00016,-4.2e-06,0.000478,0.00132,0.00123,0.0013,0.000677,0.000433
0.09,-5.92e-06,-0.000908,-7.89e-05,0.000885,-0.00025,-1.2e-05,3.32e-05,0.000402,0.00125,0.00112,0.0013,0.000677,0.000364
0.1,0.000227,-0.00087,-7.89e-05,0.000996,-0.000315,2.48e-05,3.32e-05,0.00044,0.00114,0.00108,0.00115,0.000751,0.000433
0.11,0.000266,-0.000796,0.000107,0.000959,-0.000184,0.000135,0.000108,0.000478,0.00117,0.00104,0.00127,0.000824,0.000502
0.12,0.000227,-0.00087,0.000144,0.000774,-0.000315,0.000172,-4.2e-06,0.00063,0.0014,0.00108,0.00138,0.000972,0.000675
0.13,0.000227,-0.00102,-4.18e-05,0.000662,-0.00038,0.000135,-4.16e-05,0.000706,0.00144,0.000999,0.00146,0.00101,0.000744
0.14,0.000111,-0.00106,-4.18e-05,0.000514,-0.000446,-1.2e-05,-0.000191,0.000668,0.00147,0.000882,0.00142,0.000935,0.000778
0.15,0.000188,-0.00109,-4.18e-05,0.00044,-0.000413,9.86e-05,-0.000341,0.000402,0.00121,0.000609,0.00115,0.000788,0.000778
0.16,0.000266,-0.000945,3.24e-05,0.000403,-0.00038,0.000135,-0.000341,0.000327,0.00106,0.000414,0.00104,0.000824,0.000744
0.17,0.000421,-0.000758,0.000181,0.000477,-0.000184,0.000246,-0.000229,0.000251,0.000874,6.24e-05,0.000962,0.000788,0.000744
0.18,0.000615,-0.000609,0.000329,0.000514,-5.38e-05,0.000283,-0.000154,0.000213,0.000837,6.24e-05,0.000809,0.000861,0.000813
0.19,0.000654,-0.000609,0.000329,0.000477,-5.38e-05,0.000394,-0.000229,0.000251,0.000762,-9.37e-05,0.000771,0.000751,0.000744
0.2,0.000654,-0.000572,0.000255,0.000254,-0.000119,0.00032,-0.000304,0.000289,0.000874,-9.37e-05,0.000733,0.000788,0.000916
0.21,0.000576,-0.000684,0.000292,0.000106,-0.000152,0.000172,-0.000566,0.000402,0.000762,-0.000289,0.000695,0.000824,0.000985
0.22,0.000499,-0.000646,0.000181,-4.28e-05,-0.000152,0.000172,-0.000678,0.000289,0.000575,-0.000484,0.000543,0.000677,0.000985
0.23,0.000576,-0.000609,0.000181,-0.000228,-8.65e-05,2.48e-05,-0.000715,0.000175,0.000313,-0.000757,0.000277,0.00042,0.000985
0.24,0.000693,-0.00046,0.000255,-0.000191,-5.38e-05,9.86e-05,-0.00079,-9.02e-05,5.05e-05,-0.00103,-2.71e-05,0.000199,0.000882
0.25,0.000693,-0.000273,0.000329,-0.000191,7.69e-05,6.17e-05,-0.000678,-0.000166,-0.000137,-0.00119,-0.000179,8.83e-05,0.000813
0.26,0.000771,-0.000161,0.000441,-0.000191,0.00024,0.000209,-0.000603,-0.000166,-0.000324,-0.00138,-0.000293,8.83e-05,0.000675
0.27,0.000693,-0.000124,0.000404,-0.000265,0.000273,2.48e-05,-0.000715,-1.44e-05,-0.000324,-0.00142,-0.000293,8.83e-05,0.000778
0.28,0.000654,-0.000161,0.000292,-0.00034,0.000208,-4.89e-05,-0.000753,-1.44e-05,-0.000436,-0.0015,-0.000369,-2.21e-05,0.000916
0.29,0.000576,-0.000236,0.000181,-0.000525,0.00011,-0.00027,-0.000902,2.35e-05,-0.000586,-0.00154,-0.000483,-9.57e-05,0.000778
0.3,0.000382,-0.000198,0.000181,-0.000674,0.000142,-0.000381,-0.00105,-0.000204,-0.000736,-0.00166,-0.000674,-0.000353,0.000675
0.31,0.000499,-0.000161,0.000181,-0.000748,0.000142,-0.000418,-0.00109,-0.000318,-0.000998,-0.00189,-0.000864,-0.000574,0.00064
0.32,0.00046,-8.64e-05,0.000144,-0.000711,0.00024,-0.000344,-0.00101,-0.000318,-0.00103,-0.00201,-0.00105,-0.000611,0.000468
0.33,0.000615,6.29e-05,0.000255,-0.000711,0.000371,-0.000344,-0.00101,-0.000507,-0.00126,-0.0022,-0.00124,-0.000795,0.000295
0.34,0.000576,0.000212,0.000292,-0.000637,0.000404,-0.000381,-0.000865,-0.000431,-0.0013,-0.0022,-0.00124,-0.000869,0.000227
0.35,0.00046,0.000249,0.000292,-0.000711,0.000404,-0.000454,-0.000902,-0.00028,-0.00126,-0.00212,-0.00132,-0.000942,0.000192
0.36,0.000305,0.000212,0.000181,-0.00086,0.000306,-0.000602,-0.000865,-0.000318,-0.0013,-0.00216,-0.00136,-0.000869,0.000123
0.37,0.000188,0.000175,3.24e-05,-0.00105,0.000175,-0.000749,-0.000977,-0.000242,-0.00133,-0.00212,-0.00143,-0.00109,-4.93e-05
0.38,-5.92e-06,0.0001,-0.000153,-0.00108,7.69e-05,-0.000934,-0.00105,-0.000431,-0.00145,-0.00205,-0.0014,-0.00124,-4.93e-05
0.39,-0.000122,0.000175,-7.89e-05,-0.000971,0.000142,-0.000934,-0.00101,-0.000507,-0.00152,-0.00208,-0.00155,-0.00138,-0.000256
0.4,7.17e-05,0.000324,-4.18e-05,-0.000934,0.000273,-0.000786,-0.00079,-0.000621,-0.0016,-0.00208,-0.00162,-0.00146,-0.000394
0.41,3.29e-05,0.000324,-4.18e-05,-0.000785,0.000273,-0.00086,-0.000715,-0.000621,-0.00175,-0.00212,-0.00166,-0.00149,-0.000635
0.42,-8.36e-05,0.000249,3.24e-05,-0.000822,0.000273,-0.000823,-0.00064,-0.000545,-0.00171,-0.00197,-0.00166,-0.00164,-0.000704
0.43,-5.92e-06,0.000287,3.24e-05,-0.000711,0.000175,-0.000786,-0.000678,-0.000355,-0.00148,-0.00185,-0.00159,-0.00142,-0.000773
0.44,-0.000161,0.000287,-4.18e-05,-0.00086,0.00011,-0.000897,-0.000491,-0.000204,-0.0013,-0.00158,-0.00143,-0.00131,-0.000808
0.45,-0.000355,6.29e-05,-0.000153,-0.000897,4.42e-05,-0.00101,-0.00064,-0.000166,-0.00118,-0.00138,-0.00128,-0.00135,-0.000877
0.46,-0.000588,-8.64e-05,-0.00019,-0.000934,-5.38e-05,-0.00108,-0.00064,-0.000242,-0.00103,-0.0013,-0.00132,-0.00146,-0.00101
0.47,-0.000549,-4.91e-05,-0.000264,-0.00086,-8.65e-05,-0.00104,-0.000603,-0.000204,-0.00111,-0.00126,-0.00132,-0.00149,-0.00112
0.48,-0.000549,6.29e-05,-0.000153,-0.000785,-2.11e-05,-0.000934,-0.000341,-0.000355,-0.00115,-0.00103,-0.0014,-0.00146,-0.00122
0.49,-0.000511,0.0001,-4.18e-05,-0.000711,1.15e-05,-0.000823,-0.000154,-0.000318,-0.000998,-0.00107,-0.00128,-0.00131,-0.00132
0.5,-0.000394,0.000175,3.24e-05,-0.000563,-0.000119,-0.000713,-4.16e-05,-0.000166,-0.000848,-0.000835,-0.00121,-0.00124,-0.00136
0.51,-0.000472,6.29e-05,-4.66e-06,-0.000451,-0.000119,-0.000565,3.32e-05,2.35e-05,-0.000548,-0.000445,-0.000902,-0.00105,-0.00136
0.52,-0.000627,-1.18e-05,-0.000116,-0.000563,-0.000282,-0.000639,3.32e-05,0.000251,-0.000174,-0.000172,-0.000712,-0.000832,-0.00143
0.53,-0.000821,-0.000198,-0.000227,-0.0006,-0.000413,-0.000713,3.32e-05,0.000364,-9.92e-05,2.34e-05,-0.000674,-0.000758,-0.00146
0.54,-0.00086,-0.000273,-0.000302,-0.000525,-0.000576,-0.000639,-0.000116,0.000175,-0.000137,0.000258,-0.000597,-0.000758,-0.0015
0.55,-0.000821,-0.000348,-0.000116,-0.000451,-0.000576,-0.000491,3.32e-05,-1.44e-05,-2.43e-05,0.000297,-0.000521,-0.000758,-0.0015
0.56,-0.000705,-0.000124,-4.66e-06,-0.000303,-0.000413,-0.000307,0.000145,2.35e-05,-2.43e-05,0.000336,-0.000407,-0.000501,-0.0015
0.57,-0.000627,-8.64e-05,0.000107,-0.000117,-0.00038,-0.000123,0.000445,0.000137,5.05e-05,0.000687,-0.000293,-0.000427,-0.00153
0.58,-0.000588,-4.91e-05,0.000181,-5.64e-06,-0.000511,2.48e-05,0.000482,0.000251,0.000313,0.000804,-6.51e-05,-0.000169,-0.00146
0.59,-0.000627,-0.000161,6.96e-05,-7.99e-05,-0.000544,0.000135,0.000482,0.000327,0.000575,0.00116,0.000125,0.000162,-0.00139
0.6,-0.000705,-0.000348,-4.66e-06,-0.000117,-0.000609,0.000172,0.000482,0.000516,0.000874,0.00139,0.000315,0.000309,-0.00132
0.61,-0.000744,-0.000385,-7.89e-05,-0.000303,-0.00074,0.000135,0.000407,0.00044,0.000949,0.00155,0.000467,0.000456,-0.00122
0.62,-0.000705,-0.00046,-7.89e-05,-0.000117,-0.000772,0.000394,0.000333,0.00044,0.000911,0.00158,0.000581,0.000493,-0.00108
0.63,-0.000627,-0.00031,-0.000116,-0.000117,-0.000772,0.000504,0.000445,0.000213,0.000837,0.00155,0.000581,0.00053,-0.00105
0.64,-0.000472,-0.000161,0.000107,0.000143,-0.000642,0.000689,0.00052,9.93e-05,0.000799,0.00162,0.000581,0.000677,-0.00112
0.65,-0.000316,-1.18e-05,0.000181,0.000217,-0.000544,0.000873,0.000632,0.000175,0.000874,0.0017,0.000581,0.000861,-0.00105
0.66,-0.000316,-4.91e-05,0.000181,0.000254,-0.000576,0.00106,0.000632,0.000213,0.0011,0.00178,0.000886,0.00101,-0.000842
0.67,-0.000316,-0.000124,0.000107,0.000143,-0.000642,0.00113,0.00052,0.000402,0.00114,0.00198,0.00111,0.00127,-0.00067
0.68,-0.000355,-0.000236,-4.18e-05,0.00018,-0.000642,0.00106,0.00052,0.000478,0.00129,0.00209,0.00115,0.00141,-0.000532
0.69,-0.000316,-0.000198,-0.000116,-5.64e-06,-0.000805,0.00109,0.000333,0.000364,0.00117,0.00213,0.00119,0.00149,-0.000429
0.7,-0.000239,-0.000236,-0.000227,3.14e-05,-0.00074,0.00113,0.000258,0.000251,0.0011,0.00209,0.0013,0.00152,-0.00036
0.71,-0.000161,-0.000124,-0.00019,0.000143,-0.000609,0.00128,0.000295,2.35e-05,0.00106,0.00186,0.00127,0.00145,-0.000325
0.72,-5.92e-06,2.55e-05,-0.000116,0.000328,-0.000446,0.00143,0.000445,2.35e-05,0.000949,0.00174,0.00111,0.00149,-0.000153
0.73,-4.47e-05,0.000249,3.24e-05,0.000365,-0.000348,0.00154,0.000445,2.35e-05,0.000762,0.00166,0.00119,0.00167,-8.38e-05
0.74,7.17e-05,0.000287,-4.18e-05,0.000328,-0.000315,0.00161,0.000482,6.14e-05,0.000874,0.0017,0.00127,0.00182,8.86e-05
0.75,0.000149,0.0001,-0.000116,0.000291,-0.000348,0.00154,0.000295,0.000213,0.000911,0.0017,0.00142,0.00189,0.000227
0.76,-5.92e-06,0.000175,-0.000227,0.000106,-0.000348,0.00146,0.000183,0.000137,0.000986,0.0017,0.00146,0.00185,0.000433
0.77,-5.92e-06,0.0001,-0.000376,6.85e-05,-0.00038,0.00135,7.07e-05,9.93e-05,0.000874,0.00162,0.00146,0.00178,0.000537
0.78,-4.47e-05,0.000138,-0.000524,0.000106,-0.000315,0.00132,3.32e-05,2.35e-05,0.000687,0.00135,0.00123,0.00167,0.000571
0.79,3.29e-05,0.000212,-0.000376,0.000106,-0.000184,0.00132,-7.91e-05,-0.000128,0.000575,0.00116,0.00104,0.00152,0.000571
0.8,0.000188,0.000399,-0.000302,0.000217,-2.11e-05,0.00143,3.32e-05,-0.00028,0.000238,0.000921,0.000886,0.00149,0.00064
0.81,0.000305,0.000436,-0.000302,0.000365,7.69e-05,0.00135,0.000108,-0.000204,0.000238,0.000843,0.000848,0.00145,0.000778
0.82,0.000343,0.000511,-0.000339,0.000328,0.00011,0.00124,0.000108,-0.000128,0.000238,0.000726,0.000886,0.00145,0.000847
0.83,0.000343,0.000473,-0.00045,0.000328,0.00011,0.00109,-4.2e-06,-5.23e-05,0.000125,0.000648,0.000886,0.00141,0.000985
0.84,0.000188,0.000436,-0.000561,0.00018,0.000142,0.000873,-7.91e-05,-5.23e-05,0.0002,0.000609,0.000962,0.00138,0.00105
0.85,0.000111,0.000436,-0.000598,0.000106,0.00011,0.000689,-0.000154,2.35e-05,8.8e-05,0.000336,0.000733,0.00119,0.00119
0.86,0.000188,0.000399,-0.000635,0.00018,0.000208,0.000467,-0.000191,-0.000204,1.31e-05,0.00014,0.000619,0.000898,0.00126
0.87,0.000305,0.000473,-0.000561,0.000291,0.000306,0.000467,-0.000116,-0.000166,-0.000174,-0.000133,0.000467,0.000714,0.00112
0.88,0.000343,0.000585,-0.000413,0.000403,0.000436,0.00043,3.32e-05,-0.00028,-0.000361,-0.000289,0.000315,0.000604,0.00112
0.89,0.000421,0.000548,-0.00045,0.000477,0.000469,0.00032,-4.2e-06,-0.00028,-0.000399,-0.000406,0.000201,0.000493,0.00112
0.9,0.000305,0.000623,-0.000487,0.000403,0.000599,9.86e-05,3.32e-05,-0.000166,-0.000361,-0.000484,0.000201,0.000493,0.00116
0.91,0.000188,0.000511,-0.000524,0.000328,0.000502,-0.000196,-4.2e-06,2.35e-05,-0.000361,-0.000484,0.000239,0.00042,0.00123
0.92,7.17e-05,0.000324,-0.00071,0.000328,0.000371,-0.000454,-7.91e-05,9.93e-05,-0.000286,-0.000445,0.000239,0.000383,0.00123
0.93,3.29e-05,0.000249,-0.00071,0.000254,0.000338,-0.000676,-0.000154,-5.23e-05,-0.000361,-0.000718,0.000125,0.000125,0.00126
0.94,3.29e-05,0.000324,-0.000561,0.000403,0.000469,-0.000713,-0.000116,-5.23e-05,-0.000399,-0.000913,-0.000103,-0.000133,0.00112
0.95,0.000111,0.000399,-0.00045,0.000477,0.000502,-0.000713,-4.2e-06,-0.000166,-0.000548,-0.00103,-0.000217,-0.00028,0.00109
0.96,0.000149,0.000436,-0.000376,0.000551,0.000599,-0.000934,0.000183,-9.02e-05,-0.000586,-0.00111,-0.000331,-0.000353,0.000916
